"timestamp","m_machines","n_jobs","budget_multiplier","budget","repetition","seed","ceiling_status","ceiling_nodes","ceiling_time","ceiling_initial","ceiling_final","ceiling_improvement","maxlpt_status","maxlpt_nodes","maxlpt_time","maxlpt_initial","maxlpt_final","maxlpt_improvement"
"2/25/2026 2:31:02 PM","2","24","1.3","126.00","1","2469592195","optimal","0","0.0020","200.0","200.0","0.0000","optimal","0","0.0130","200.0","200.0","0.0000"
"2/25/2026 2:31:12 PM","2","24","1.3","151.00","2","2088985564","completed","14260","5.3691","174.0","180.0","-6.0000","completed","14260","5.2493","174.0","180.0","-6.0000"
"2/25/2026 2:31:12 PM","2","24","1.3","145.00","3","3855862581","optimal","0","0.0020","308.0","308.0","0.0000","optimal","0","0.0145","308.0","308.0","0.0000"
"2/25/2026 2:31:12 PM","2","24","1.3","144.00","4","1228433415","optimal","0","0.0020","329.0","329.0","0.0000","optimal","0","0.0170","329.0","329.0","0.0000"
"2/25/2026 2:31:32 PM","2","24","1.3","155.00","5","847826784","completed","21101","10.0491","245.0","246.0","-1.0000","completed","21101","10.2206","245.0","246.0","-1.0000"
"2/25/2026 2:31:32 PM","4","4","1.3","313.00","1","3899338436","optimal","0","0.0030","108.0","108.0","0.0000","optimal","0","0.0040","108.0","108.0","0.0000"
"2/25/2026 2:31:32 PM","4","4","1.3","345.00","2","3518731805","optimal","0","0.0030","84.0","84.0","0.0000","optimal","0","0.0045","84.0","84.0","0.0000"
"2/25/2026 2:31:32 PM","4","4","1.3","405.00","3","3038786287","optimal","0","0.0040","80.0","80.0","0.0000","optimal","0","0.0040","80.0","80.0","0.0000"
"2/25/2026 2:31:32 PM","4","4","1.3","282.00","4","2658179656","optimal","0","0.0020","88.0","88.0","0.0000","optimal","0","0.0030","88.0","88.0","0.0000"
"2/25/2026 2:31:32 PM","4","4","1.3","253.00","5","30750490","optimal","0","0.0030","250.0","250.0","0.0000","optimal","0","0.0040","250.0","250.0","0.0000"
"2/25/2026 2:31:33 PM","4","8","1.3","231.00","1","2988974918","optimal","0","0.0040","135.0","135.0","0.0000","optimal","0","0.0070","135.0","135.0","0.0000"
"2/25/2026 2:31:33 PM","4","8","1.3","280.00","2","2608368287","optimal","0","0.0030","160.0","160.0","0.0000","optimal","0","0.0090","160.0","160.0","0.0000"
"2/25/2026 2:31:33 PM","4","8","1.3","234.00","3","4275906417","optimal","0","0.0030","156.0","156.0","0.0000","optimal","0","0.0070","156.0","156.0","0.0000"
"2/25/2026 2:31:33 PM","4","8","1.3","280.00","4","1747816138","optimal","0","0.0060","127.0","127.0","0.0000","optimal","0","0.0100","127.0","127.0","0.0000"
"2/25/2026 2:31:33 PM","4","8","1.3","126.00","5","1367209507","optimal","0","0.0030","96.0","96.0","0.0000","optimal","0","0.0040","96.0","96.0","0.0000"
"2/25/2026 2:36:20 PM","4","12","1.3","219.00","1","203796118","completed","76415","144.7177","145.0","154.0","-9.0000","completed","76415","142.7387","145.0","154.0","-9.0000"
"2/25/2026 2:36:20 PM","4","12","1.3","325.00","2","1871334248","optimal","0","0.0060","184.0","184.0","0.0000","optimal","0","0.0200","184.0","184.0","0.0000"
"2/25/2026 2:36:20 PM","4","12","1.3","321.00","3","1490727617","optimal","0","0.0050","114.0","114.0","0.0000","optimal","0","0.0155","114.0","114.0","0.0000"
"2/25/2026 2:36:20 PM","4","12","1.3","294.00","4","1010782099","optimal","0","0.0040","155.0","155.0","0.0000","optimal","0","0.0150","155.0","155.0","0.0000"
"2/25/2026 2:36:20 PM","4","12","1.3","353.00","5","630175468","optimal","0","0.0040","138.0","138.0","0.0000","optimal","0","0.0140","138.0","138.0","0.0000"
"2/25/2026 2:36:20 PM","4","16","1.3","308.00","1","2908790512","optimal","0","0.0050","138.0","138.0","0.0000","optimal","0","0.0240","138.0","138.0","0.0000"
"2/25/2026 2:59:46 PM","4","16","1.3","282.00","2","380700233","completed","327530","703.9320","252.0","252.0","0.0000","completed","327530","701.5281","252.0","252.0","0.0000"
"2/25/2026 2:59:46 PM","4","16","1.3","293.00","3","2048238363","optimal","0","0.0050","150.0","150.0","0.0000","optimal","0","0.0200","150.0","150.0","0.0000"
"2/25/2026 2:59:46 PM","4","16","1.3","280.00","4","1667631732","optimal","0","0.0060","252.0","252.0","0.0000","optimal","0","0.0310","252.0","252.0","0.0000"
"2/25/2026 2:59:46 PM","4","16","1.3","251.00","5","3335169862","optimal","0","0.0050","196.0","196.0","0.0000","optimal","0","0.0210","196.0","196.0","0.0000"
"2/25/2026 2:59:46 PM","4","20","1.3","290.00","1","995168146","optimal","0","0.0065","240.0","240.0","0.0000","optimal","0","0.0420","240.0","240.0","0.0000"
"2/25/2026 2:59:46 PM","4","20","1.3","282.00","2","2662706276","optimal","0","0.0050","141.0","141.0","0.0000","optimal","0","0.0330","141.0","141.0","0.0000"
"2/25/2026 2:59:46 PM","4","20","1.3","294.00","3","2282099645","optimal","0","0.0060","184.0","184.0","0.0000","optimal","0","0.0335","184.0","184.0","0.0000"
"2/25/2026 2:59:46 PM","4","20","1.3","282.00","4","4048976662","optimal","0","0.0060","245.0","245.0","0.0000","optimal","0","0.0360","245.0","245.0","0.0000"
"2/25/2026 2:59:46 PM","4","20","1.3","361.00","5","1421547496","optimal","0","0.0060","185.0","185.0","0.0000","optimal","0","0.0425","185.0","185.0","0.0000"
"2/25/2026 2:59:46 PM","4","24","1.3","269.00","1","258134107","optimal","0","0.0100","200.0","200.0","0.0000","optimal","0","0.0600","200.0","200.0","0.0000"
"2/25/2026 2:59:46 PM","4","24","1.3","261.00","2","4172494772","optimal","0","0.0060","188.0","188.0","0.0000","optimal","0","0.0485","188.0","188.0","0.0000"
"2/25/2026 2:59:46 PM","4","24","1.3","264.00","3","1545065606","optimal","0","0.0070","336.0","336.0","0.0000","optimal","0","0.0500","336.0","336.0","0.0000"
"2/25/2026 2:59:46 PM","4","24","1.3","294.00","4","3311942623","optimal","0","0.0075","336.0","336.0","0.0000","optimal","0","0.0640","336.0","336.0","0.0000"
"2/25/2026 3:23:54 PM","4","24","1.3","249.00","5","684513457","node_limit","500000","724.6095","111.0","111.0","0.0000","node_limit","500000","723.0763","111.0","111.0","0.0000"
"2/25/2026 3:23:54 PM","6","4","1.3","382.00","1","124235736","optimal","0","0.0040","114.0","114.0","0.0000","optimal","0","0.0060","114.0","114.0","0.0000"
"2/25/2026 3:23:54 PM","6","4","1.3","349.00","2","3939257514","optimal","0","0.0030","56.0","56.0","0.0000","optimal","0","0.0050","56.0","56.0","0.0000"
"2/25/2026 3:23:54 PM","6","4","1.3","306.00","3","3558650883","optimal","0","0.0040","120.0","120.0","0.0000","optimal","0","0.0060","120.0","120.0","0.0000"
"2/25/2026 3:23:54 PM","6","4","1.3","395.00","4","931221717","optimal","0","0.0040","54.0","54.0","0.0000","optimal","0","0.0050","54.0","54.0","0.0000"
"2/25/2026 3:23:54 PM","6","4","1.3","304.00","5","550615086","optimal","0","0.0050","156.0","156.0","0.0000","optimal","0","0.0060","156.0","156.0","0.0000"
"2/25/2026 3:23:54 PM","6","8","1.3","292.00","1","3748404577","optimal","0","0.0050","192.0","192.0","0.0000","optimal","0","0.0120","192.0","192.0","0.0000"
"2/25/2026 3:23:54 PM","6","8","1.3","465.00","2","3367797946","optimal","0","0.0050","94.0","94.0","0.0000","optimal","0","0.0170","94.0","94.0","0.0000"
"2/25/2026 3:23:54 PM","6","8","1.3","458.00","3","2887852428","optimal","0","0.0080","196.0","196.0","0.0000","optimal","0","0.0225","196.0","196.0","0.0000"
"2/25/2026 3:23:54 PM","6","8","1.3","531.00","4","2507245797","optimal","0","0.0060","164.0","164.0","0.0000","optimal","0","0.0180","164.0","164.0","0.0000"
"2/25/2026 3:23:54 PM","6","8","1.3","425.00","5","2126639166","optimal","0","0.0050","93.0","93.0","0.0000","optimal","0","0.0140","93.0","93.0","0.0000"
"2/25/2026 4:41:07 PM","6","12","1.3","388.00","1","1768546627","node_limit","500000","2316.9630","160.0","160.0","0.0000","node_limit","500000","2316.1655","160.0","160.0","0.0000"
"2/25/2026 4:41:07 PM","6","12","1.3","456.00","2","3436084757","optimal","0","0.0080","175.0","175.0","0.0000","optimal","0","0.0310","175.0","175.0","0.0000"
"2/25/2026 4:41:07 PM","6","12","1.3","534.00","3","3055478126","optimal","0","0.0080","136.0","136.0","0.0000","optimal","0","0.0300","136.0","136.0","0.0000"
"2/25/2026 4:41:07 PM","6","12","1.3","352.00","4","2575532608","optimal","0","0.0075","160.0","160.0","0.0000","optimal","0","0.0250","160.0","160.0","0.0000"
"2/25/2026 4:41:07 PM","6","12","1.3","417.00","5","2194925977","optimal","0","0.0090","133.0","133.0","0.0000","optimal","0","0.0380","133.0","133.0","0.0000"
"2/25/2026 10:27:45 PM","6","16","1.3","477.00","1","178573725","timeout","8495","3601.4150","240.0","240.0","0.0000","timeout","7887","3600.0437","240.0","240.0","0.0000"
"2/25/2026 10:27:45 PM","6","16","1.3","481.00","2","1945450742","optimal","0","0.0183","160.0","160.0","0.0000","optimal","0","0.1004","160.0","160.0","0.0000"
"2/25/2026 10:27:45 PM","6","16","1.3","344.00","3","3612988872","optimal","0","0.0178","300.0","300.0","0.0000","optimal","0","0.0990","300.0","300.0","0.0000"
"2/25/2026 10:27:45 PM","6","16","1.3","400.00","4","3232382241","optimal","0","0.0125","192.0","192.0","0.0000","optimal","0","0.0875","192.0","192.0","0.0000"
"2/26/2026 12:27:46 AM","6","16","1.3","361.00","5","2851775610","timeout","65758","3600.6527","132.0","132.0","0.0000","timeout","66618","3600.6131","132.0","132.0","0.0000"
"2/26/2026 2:27:46 AM","6","20","1.3","432.00","1","1515032742","timeout","83197","3600.0652","220.0","220.0","0.0000","timeout","88098","3600.0644","220.0","220.0","0.0000"
"2/26/2026 2:27:46 AM","6","20","1.3","299.00","2","1035087224","optimal","0","0.0645","221.0","221.0","0.0000","optimal","0","0.1280","221.0","221.0","0.0000"
"2/26/2026 2:27:47 AM","6","20","1.3","453.00","3","654480593","optimal","0","0.0230","264.0","264.0","0.0000","optimal","0","0.1900","264.0","264.0","0.0000"
"2/26/2026 2:27:47 AM","6","20","1.3","422.00","4","2322018723","optimal","0","0.0280","174.0","174.0","0.0000","optimal","0","0.1590","174.0","174.0","0.0000"
"2/26/2026 2:27:47 AM","6","20","1.3","394.00","5","1941412092","optimal","0","0.0180","195.0","195.0","0.0000","optimal","0","0.1500","195.0","195.0","0.0000"
"2/26/2026 2:27:47 AM","6","24","1.3","436.00","1","777998703","optimal","0","0.0240","108.0","108.0","0.0000","optimal","0","0.1715","108.0","108.0","0.0000"
"2/26/2026 2:27:47 AM","6","24","1.3","415.00","2","2445536833","optimal","0","0.0160","144.0","144.0","0.0000","optimal","0","0.1815","144.0","144.0","0.0000"
"2/26/2026 4:27:48 AM","6","24","1.3","453.00","3","4212413850","timeout","452244","3600.1381","138.0","145.0","-7.0000","timeout","435862","3600.1325","138.0","145.0","-7.0000"
"2/26/2026 6:27:48 AM","6","24","1.3","495.00","4","3831807219","timeout","344531","3600.1544","148.0","148.0","0.0000","timeout","333785","3600.1648","148.0","148.0","0.0000"
"2/26/2026 6:27:48 AM","6","24","1.3","433.00","5","1204378053","optimal","0","0.0595","232.0","232.0","0.0000","optimal","0","0.2420","232.0","232.0","0.0000"
"2/26/2026 6:27:48 AM","8","4","1.3","390.00","1","2207744944","optimal","0","0.0270","92.0","92.0","0.0000","optimal","0","0.0310","92.0","92.0","0.0000"
"2/26/2026 6:27:48 AM","8","4","1.3","798.00","2","3875283074","optimal","0","0.0190","72.0","72.0","0.0000","optimal","0","0.0330","72.0","72.0","0.0000"
"2/26/2026 6:27:49 AM","8","4","1.3","600.00","3","3494676443","optimal","0","0.0720","70.0","70.0","0.0000","optimal","0","0.0780","70.0","70.0","0.0000"
"2/26/2026 6:27:49 AM","8","4","1.3","509.00","4","3014730925","optimal","0","0.0110","94.0","94.0","0.0000","optimal","0","0.0360","94.0","94.0","0.0000"
"2/26/2026 6:27:49 AM","8","4","1.3","343.00","5","2634124294","optimal","0","0.0220","76.0","76.0","0.0000","optimal","0","0.0290","76.0","76.0","0.0000"
"2/26/2026 6:27:49 AM","8","8","1.3","527.00","1","2120785525","optimal","0","0.0500","112.0","112.0","0.0000","optimal","0","0.1030","112.0","112.0","0.0000"
"2/26/2026 6:27:49 AM","8","8","1.3","712.00","2","1740178894","optimal","0","0.0380","98.0","98.0","0.0000","optimal","0","0.0585","98.0","98.0","0.0000"
"2/26/2026 6:27:49 AM","8","8","1.3","635.00","3","3407717024","optimal","0","0.0240","301.0","301.0","0.0000","optimal","0","0.0920","301.0","301.0","0.0000"
"2/26/2026 6:27:49 AM","8","8","1.3","494.00","4","3027110393","optimal","0","0.0175","150.0","150.0","0.0000","optimal","0","0.0400","150.0","150.0","0.0000"
"2/26/2026 6:27:49 AM","8","8","1.3","730.00","5","399681227","optimal","0","0.0230","185.0","185.0","0.0000","optimal","0","0.0970","185.0","185.0","0.0000"
"2/26/2026 6:27:50 AM","8","12","1.3","605.00","1","3531235134","optimal","0","0.0410","105.0","105.0","0.0000","optimal","0","0.1380","105.0","105.0","0.0000"
"2/26/2026 6:27:50 AM","8","12","1.3","591.00","2","1003144855","optimal","0","0.0290","170.0","170.0","0.0000","optimal","0","0.1355","170.0","170.0","0.0000"
"2/26/2026 8:27:51 AM","8","12","1.3","534.00","3","2670682985","timeout","12637","3601.0313","228.0","228.0","0.0000","timeout","13205","3600.1121","228.0","228.0","0.0000"
"2/26/2026 8:27:51 AM","8","12","1.3","611.00","4","2290076354","optimal","0","0.0230","114.0","114.0","0.0000","optimal","0","0.1280","114.0","114.0","0.0000"
"2/26/2026 8:27:51 AM","8","12","1.3","601.00","5","1909469723","optimal","0","0.0330","228.0","228.0","0.0000","optimal","0","0.1370","228.0","228.0","0.0000"
"2/26/2026 8:27:51 AM","8","16","1.3","604.00","1","2845921969","optimal","0","0.0570","217.0","217.0","0.0000","optimal","0","0.2105","217.0","217.0","0.0000"
"2/26/2026 8:27:52 AM","8","16","1.3","622.00","2","2465315338","optimal","0","0.0340","117.0","117.0","0.0000","optimal","0","0.1680","117.0","117.0","0.0000"
"2/26/2026 8:27:52 AM","8","16","1.3","614.00","3","4132853468","optimal","0","0.0600","288.0","288.0","0.0000","optimal","0","0.2060","288.0","288.0","0.0000"
"2/26/2026 8:27:52 AM","8","16","1.3","475.00","4","3752246837","optimal","0","0.0210","141.0","141.0","0.0000","optimal","0","0.1630","141.0","141.0","0.0000"
"2/26/2026 8:27:52 AM","8","16","1.3","576.00","5","3272301319","optimal","0","0.0280","294.0","294.0","0.0000","optimal","0","0.1700","294.0","294.0","0.0000"
"2/26/2026 10:27:53 AM","8","20","1.3","544.00","1","126978753","timeout","36484","3600.1842","92.0","92.0","0.0000","timeout","37164","3600.0397","92.0","92.0","0.0000"
"2/26/2026 10:27:53 AM","8","20","1.3","578.00","2","1794516883","optimal","0","0.0505","296.0","296.0","0.0000","optimal","0","0.3015","296.0","296.0","0.0000"
"2/26/2026 10:27:53 AM","8","20","1.3","538.00","3","1413910252","optimal","0","0.0250","147.0","147.0","0.0000","optimal","0","0.2786","147.0","147.0","0.0000"
"2/26/2026 12:27:53 PM","8","20","1.3","495.00","4","3081448382","timeout","42277","3600.0376","135.0","135.0","0.0000","timeout","43762","3600.2004","135.0","135.0","0.0000"
"2/26/2026 12:27:54 PM","8","20","1.3","409.00","5","2700841751","optimal","0","0.0550","175.0","175.0","0.0000","optimal","0","0.2070","175.0","175.0","0.0000"
"2/26/2026 12:27:54 PM","8","24","1.3","653.00","1","1537428362","optimal","0","0.0425","114.0","114.0","0.0000","optimal","0","0.4016","114.0","114.0","0.0000"
"2/26/2026 12:27:55 PM","8","24","1.3","588.00","2","1057482844","optimal","0","0.0760","204.0","204.0","0.0000","optimal","0","0.4521","204.0","204.0","0.0000"
"2/26/2026 2:27:55 PM","8","24","1.3","593.00","3","676876213","timeout","11648","3600.2243","215.0","215.0","0.0000","timeout","11758","3600.2402","215.0","215.0","0.0000"
"2/26/2026 2:27:56 PM","8","24","1.3","464.00","4","296269582","optimal","0","0.0565","264.0","264.0","0.0000","optimal","0","0.3231","264.0","264.0","0.0000"
"2/26/2026 2:27:56 PM","8","24","1.3","618.00","5","1963807712","optimal","0","0.0420","256.0","256.0","0.0000","optimal","0","0.4106","256.0","256.0","0.0000"
"2/26/2026 2:27:56 PM","10","4","1.3","614.00","1","480787005","optimal","0","0.0140","129.0","129.0","0.0000","optimal","0","0.0230","129.0","129.0","0.0000"
"2/26/2026 2:27:56 PM","10","4","1.3","809.00","2","100180374","optimal","0","0.0145","72.0","72.0","0.0000","optimal","0","0.0220","72.0","72.0","0.0000"
"2/26/2026 2:27:56 PM","10","4","1.3","773.00","3","3915202152","optimal","0","0.0150","45.0","45.0","0.0000","optimal","0","0.0205","45.0","45.0","0.0000"
"2/26/2026 2:27:56 PM","10","4","1.3","913.00","4","3534595521","optimal","0","0.0170","72.0","72.0","0.0000","optimal","0","0.0220","72.0","72.0","0.0000"
"2/26/2026 2:27:56 PM","10","4","1.3","991.00","5","3153988890","optimal","0","0.0210","64.0","64.0","0.0000","optimal","0","0.0365","64.0","64.0","0.0000"
"2/26/2026 2:27:56 PM","10","8","1.3","786.00","1","2056811085","optimal","0","0.0340","135.0","135.0","0.0000","optimal","0","0.0765","135.0","135.0","0.0000"
"2/26/2026 2:27:57 PM","10","8","1.3","981.00","2","3724349215","optimal","0","0.0300","88.0","88.0","0.0000","optimal","0","0.1095","88.0","88.0","0.0000"
"2/26/2026 2:27:57 PM","10","8","1.3","942.00","3","1196258936","optimal","0","0.0275","205.0","205.0","0.0000","optimal","0","0.0910","205.0","205.0","0.0000"
"2/26/2026 2:27:57 PM","10","8","1.3","632.00","4","2863797066","optimal","0","0.0345","282.0","282.0","0.0000","optimal","0","0.1125","282.0","282.0","0.0000"
"2/26/2026 2:27:57 PM","10","8","1.3","783.00","5","2483190435","optimal","0","0.0250","190.0","190.0","0.0000","optimal","0","0.0795","190.0","190.0","0.0000"
"2/26/2026 2:27:57 PM","10","12","1.3","601.00","1","2125097896","optimal","0","0.0280","144.0","144.0","0.0000","optimal","0","0.1300","144.0","144.0","0.0000"
"2/26/2026 2:27:57 PM","10","12","1.3","607.00","2","1744491265","optimal","0","0.0330","252.0","252.0","0.0000","optimal","0","0.1710","252.0","252.0","0.0000"
"2/26/2026 2:27:57 PM","10","12","1.3","665.00","3","3412029395","optimal","0","0.0230","147.0","147.0","0.0000","optimal","0","0.1280","147.0","147.0","0.0000"
"2/26/2026 2:27:58 PM","10","12","1.3","645.00","4","3031422764","optimal","0","0.0335","270.0","270.0","0.0000","optimal","0","0.1690","270.0","270.0","0.0000"
"2/26/2026 2:27:58 PM","10","12","1.3","673.00","5","503332485","optimal","0","0.0275","138.0","138.0","0.0000","optimal","0","0.1195","138.0","138.0","0.0000"
"2/26/2026 2:27:58 PM","10","16","1.3","650.00","1","2781947529","optimal","0","0.0490","300.0","300.0","0.0000","optimal","0","0.2485","300.0","300.0","0.0000"
"2/26/2026 2:27:58 PM","10","16","1.3","603.00","2","154518363","optimal","0","0.0380","164.0","164.0","0.0000","optimal","0","0.2270","164.0","164.0","0.0000"
"2/26/2026 4:27:58 PM","10","16","1.3","771.00","3","1921395380","timeout","105560","3600.0667","84.0","84.0","0.0000","timeout","110591","3600.0568","84.0","84.0","0.0000"
"2/26/2026 6:27:59 PM","10","16","1.3","745.00","4","1540788749","timeout","165425","3600.1189","117.0","117.0","0.0000","timeout","166165","3600.1374","117.0","117.0","0.0000"
"2/26/2026 6:27:59 PM","10","16","1.3","867.00","5","3208326879","optimal","0","0.1060","136.0","136.0","0.0000","optimal","0","0.3075","136.0","136.0","0.0000"
"2/26/2026 6:28:00 PM","10","20","1.3","729.00","1","2694988110","optimal","0","0.0525","126.0","126.0","0.0000","optimal","0","0.4021","126.0","126.0","0.0000"
"2/26/2026 6:28:00 PM","10","20","1.3","765.00","2","2314381479","optimal","0","0.0710","210.0","210.0","0.0000","optimal","0","0.4001","210.0","210.0","0.0000"
"2/26/2026 6:28:01 PM","10","20","1.3","710.00","3","3981919609","optimal","0","0.0810","301.0","301.0","0.0000","optimal","0","0.4671","301.0","301.0","0.0000"
"2/26/2026 6:28:02 PM","10","20","1.3","645.00","4","1453829330","optimal","0","0.1060","140.0","140.0","0.0000","optimal","0","0.7321","140.0","140.0","0.0000"
"2/26/2026 6:28:03 PM","10","20","1.3","697.00","5","1073222699","optimal","0","0.3066","176.0","176.0","0.0000","optimal","0","0.4536","176.0","176.0","0.0000"
"2/26/2026 6:28:04 PM","10","24","1.3","746.00","1","4204776606","optimal","0","0.1365","176.0","176.0","0.0000","optimal","0","0.9442","176.0","176.0","0.0000"
"2/26/2026 6:28:04 PM","10","24","1.3","751.00","2","1577347440","optimal","0","0.0755","126.0","126.0","0.0000","optimal","0","0.6846","126.0","126.0","0.0000"
"2/26/2026 8:30:50 PM","10","24","1.3","650.00","3","1196740809","timeout","1129","3605.3178","215.0","215.0","0.0000","timeout","1171","3811.3491","215.0","215.0","0.0000"
"2/26/2026 8:30:51 PM","10","24","1.3","788.00","4","2864278939","optimal","0","0.0680","144.0","144.0","0.0000","optimal","0","0.7311","144.0","144.0","0.0000"
"2/26/2026 10:30:51 PM","10","24","1.3","669.00","5","336188660","timeout","8414","3600.1399","230.0","230.0","0.0000","timeout","7143","3600.2809","230.0","230.0","0.0000"
"2/26/2026 10:30:51 PM","12","4","1.3","1127.00","1","1269751428","optimal","0","0.0591","88.0","88.0","0.0000","optimal","0","0.0989","88.0","88.0","0.0000"
"2/26/2026 10:30:52 PM","12","4","1.3","865.00","2","2937289558","optimal","0","0.1160","100.0","100.0","0.0000","optimal","0","0.0711","100.0","100.0","0.0000"
"2/26/2026 10:30:52 PM","12","4","1.3","678.00","3","409199279","optimal","0","0.0549","68.0","68.0","0.0000","optimal","0","0.0721","68.0","68.0","0.0000"
"2/26/2026 10:34:53 PM","12","4","1.3","565.00","4","28592648","completed","6713","91.0977","63.0","63.0","0.0000","completed","6713","149.9298","63.0","63.0","0.0000"
"2/26/2026 10:34:53 PM","12","4","1.3","885.00","5","1696130778","optimal","0","0.0476","384.0","384.0","0.0000","optimal","0","0.1085","384.0","384.0","0.0000"
"2/27/2026 12:34:56 AM","12","8","1.3","625.00","1","329853146","timeout","8705","3601.1691","140.0","140.0","0.0000","timeout","9192","3601.7328","140.0","140.0","0.0000"
"2/27/2026 12:34:56 AM","12","8","1.3","663.00","2","2096730163","optimal","0","0.0525","126.0","126.0","0.0000","optimal","0","0.1195","126.0","126.0","0.0000"
"2/27/2026 12:34:56 AM","12","8","1.3","928.00","3","1716123532","optimal","0","0.0405","172.0","172.0","0.0000","optimal","0","0.1175","172.0","172.0","0.0000"
"2/27/2026 12:34:56 AM","12","8","1.3","895.00","4","3383661662","optimal","0","0.0540","320.0","320.0","0.0000","optimal","0","0.1730","320.0","320.0","0.0000"
"2/27/2026 2:34:56 AM","12","8","1.3","1144.00","5","3003055031","timeout","123344","3600.0591","80.0","87.0","-7.0000","timeout","130489","3600.0678","80.0","87.0","-7.0000"
