timestamp,m_machines,n_jobs,budget_multiplier,budget,repetition,seed,ceiling_status,ceiling_nodes,ceiling_time,ceiling_initial,ceiling_final,ceiling_improvement,maxlpt_status,maxlpt_nodes,maxlpt_time,maxlpt_initial,maxlpt_final,maxlpt_improvement
2026-03-07 10:00:39,2,4,5.0,260.00,1,539322171,optimal,0,0.0050,315.0,315.0,0.0000,optimal,0,0.0060,315.0,315.0,0.0000
2026-03-07 10:00:39,2,4,5.0,657.00,2,158715540,optimal,0,0.0060,300.0,300.0,0.0000,optimal,0,0.0110,300.0,300.0,0.0000
2026-03-07 10:00:39,2,4,5.0,410.00,3,1826253670,optimal,0,0.0040,215.0,215.0,0.0000,optimal,0,0.0060,215.0,215.0,0.0000
2026-03-07 10:00:39,2,4,5.0,712.00,4,3593130687,optimal,0,0.0080,160.0,160.0,0.0000,optimal,0,0.0160,160.0,160.0,0.0000
2026-03-07 10:00:39,2,4,5.0,665.00,5,965701521,optimal,0,0.0080,340.0,340.0,0.0000,optimal,0,0.0180,340.0,340.0,0.0000
2026-03-07 10:00:39,2,8,5.0,525.00,1,2115346251,optimal,0,0.0120,552.0,552.0,0.0000,optimal,0,0.0280,552.0,552.0,0.0000
2026-03-07 10:00:39,2,8,5.0,556.00,2,3782884381,optimal,0,0.0090,273.0,273.0,0.0000,optimal,0,0.0285,273.0,273.0,0.0000
2026-03-07 10:00:39,2,8,5.0,512.00,3,3402277750,optimal,0,0.0100,352.0,352.0,0.0000,optimal,0,0.0320,352.0,352.0,0.0000
2026-03-07 10:00:39,2,8,5.0,553.00,4,2922332232,optimal,0,0.0080,656.0,656.0,0.0000,optimal,0,0.0250,656.0,656.0,0.0000
2026-03-07 10:00:39,2,8,5.0,505.00,5,2541725601,optimal,0,0.0090,344.0,344.0,0.0000,optimal,0,0.0210,344.0,344.0,0.0000
2026-03-07 10:00:40,2,12,5.0,598.00,1,525373349,optimal,0,0.0150,550.0,550.0,0.0000,optimal,0,0.0795,550.0,550.0,0.0000
2026-03-07 10:00:40,2,12,5.0,646.00,2,2292250366,completed,362,0.0220,378.0,378.0,0.0000,completed,218,0.0685,378.0,378.0,0.0000
2026-03-07 10:00:40,2,12,5.0,585.00,3,3959788496,optimal,0,0.0115,324.0,324.0,0.0000,optimal,0,0.0580,324.0,324.0,0.0000
2026-03-07 10:00:40,2,12,5.0,608.00,4,3579181865,optimal,0,0.0090,280.0,280.0,0.0000,optimal,0,0.0555,280.0,280.0,0.0000
2026-03-07 10:00:40,2,12,5.0,585.00,5,951752699,optimal,0,0.0130,390.0,390.0,0.0000,optimal,0,0.0575,390.0,390.0,0.0000
2026-03-07 10:00:40,2,16,5.0,643.00,1,2840482695,optimal,0,0.0210,720.0,720.0,0.0000,optimal,0,0.1125,720.0,720.0,0.0000
2026-03-07 10:00:40,2,16,5.0,489.00,2,213053529,optimal,0,0.0130,833.0,833.0,0.0000,optimal,0,0.1005,833.0,833.0,0.0000
2026-03-07 10:00:40,2,16,5.0,540.00,3,4127414194,optimal,0,0.0180,460.0,460.0,0.0000,optimal,0,0.1225,460.0,460.0,0.0000
2026-03-07 10:00:40,2,16,5.0,556.00,4,3647468676,optimal,0,0.0200,616.0,616.0,0.0000,optimal,0,0.1090,616.0,616.0,0.0000
2026-03-07 10:00:41,2,16,5.0,558.00,5,3266862045,completed,2594,0.0400,330.0,330.0,0.0000,completed,1102,0.1340,330.0,330.0,0.0000
2026-03-07 10:00:41,2,20,5.0,544.00,1,1900584413,optimal,0,0.0190,736.0,736.0,0.0000,optimal,0,0.1315,736.0,736.0,0.0000
2026-03-07 10:00:41,2,20,5.0,551.00,2,1519977782,optimal,0,0.0210,920.0,920.0,0.0000,optimal,0,0.1520,920.0,920.0,0.0000
2026-03-07 10:00:41,2,20,5.0,680.00,3,1040032264,optimal,0,0.0210,559.0,559.0,0.0000,optimal,0,0.1735,559.0,559.0,0.0000
2026-03-07 10:00:41,2,20,5.0,538.00,4,659425633,optimal,0,0.0160,858.0,858.0,0.0000,optimal,0,0.1584,858.0,858.0,0.0000
2026-03-07 10:00:41,2,20,5.0,565.00,5,278819002,completed,6301,0.0910,396.0,396.0,0.0000,completed,725,0.1700,396.0,396.0,0.0000
2026-03-07 10:00:42,2,24,5.0,525.00,1,3410372909,completed,867,0.0335,694.0,703.0,-9.0000,completed,305,0.2200,694.0,703.0,-9.0000
2026-03-07 10:00:42,2,24,5.0,631.00,2,782943743,optimal,0,0.0210,966.0,966.0,0.0000,optimal,0,0.2681,966.0,966.0,0.0000
2026-03-07 10:00:42,2,24,5.0,568.00,3,402337112,optimal,0,0.0250,728.0,728.0,0.0000,optimal,0,0.2440,728.0,728.0,0.0000
2026-03-07 10:00:43,2,24,5.0,543.00,4,4217358890,completed,943,0.0425,672.0,676.0,-4.0000,completed,463,0.2465,672.0,676.0,-4.0000
2026-03-07 10:00:43,2,24,5.0,525.00,5,3836752259,optimal,0,0.0290,1300.0,1300.0,0.0000,optimal,0,0.2340,1300.0,1300.0,0.0000
2026-03-07 10:00:43,4,4,5.0,780.00,1,1298751830,optimal,0,0.0130,189.0,189.0,0.0000,optimal,0,0.0260,189.0,189.0,0.0000
2026-03-07 10:00:43,4,4,5.0,920.00,2,918145199,optimal,0,0.0200,572.0,572.0,0.0000,optimal,0,0.0295,572.0,572.0,0.0000
2026-03-07 10:00:43,4,4,5.0,1090.00,3,438199681,optimal,0,0.0180,738.0,738.0,0.0000,optimal,0,0.0360,738.0,738.0,0.0000
2026-03-07 10:00:43,4,4,5.0,1045.00,4,57593050,completed,1322,0.2531,180.0,180.0,0.0000,completed,821,0.2230,180.0,180.0,0.0000
2026-03-07 10:00:44,4,4,5.0,930.00,5,1725131180,optimal,0,0.0150,423.0,423.0,0.0000,optimal,0,0.0220,423.0,423.0,0.0000
2026-03-07 10:00:44,4,8,5.0,1280.00,1,388388312,optimal,0,0.0405,459.0,459.0,0.0000,optimal,0,0.1275,459.0,459.0,0.0000
2026-03-07 10:00:44,4,8,5.0,1002.00,2,7781681,optimal,0,0.0320,540.0,540.0,0.0000,optimal,0,0.1115,540.0,540.0,0.0000
2026-03-07 10:00:44,4,8,5.0,1152.00,3,3822803459,optimal,0,0.0280,608.0,608.0,0.0000,optimal,0,0.1265,608.0,608.0,0.0000
2026-03-07 10:00:44,4,8,5.0,1155.00,4,3442196828,optimal,0,0.0200,315.0,315.0,0.0000,optimal,0,0.1005,315.0,315.0,0.0000
2026-03-07 10:00:44,4,8,5.0,1187.00,5,3061590197,optimal,0,0.0345,782.0,782.0,0.0000,optimal,0,0.1150,782.0,782.0,0.0000
2026-03-07 10:00:44,4,12,5.0,936.00,1,3192721593,optimal,0,0.0270,490.0,490.0,0.0000,optimal,0,0.1650,490.0,490.0,0.0000
2026-03-07 10:00:45,4,12,5.0,1200.00,2,565292427,optimal,0,0.0390,760.0,760.0,0.0000,optimal,0,0.2425,760.0,760.0,0.0000
2026-03-07 10:00:45,4,12,5.0,956.00,3,184685796,optimal,0,0.0390,551.0,551.0,0.0000,optimal,0,0.1790,551.0,551.0,0.0000
