parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
machines,6,4,60004,8,6,2.0,101.5111014842987,120588,86734,0.7192589644077354,68.0,success,4.5983922481536865,2390,1286,0.5380753138075314,68.0,success,True,98.01804491325836,22.07534633981186
machines,7,0,70000,8,7,2.0,38.35065197944641,29879,22404,0.7498242913082768,112.0,success,18.575281143188477,3750,1011,0.2696,112.0,success,True,87.44937916262258,2.0646068118064274
machines,7,1,70001,8,7,2.0,135.34377908706665,30918,23394,0.7566466136231321,99.0,success,50.290722370147705,2286,668,0.2922134733158355,99.0,success,True,92.6062487871143,2.6912275805249912
machines,7,2,70002,8,7,2.0,1.1977174282073975,20114,17818,0.8858506512876604,112.0,success,0.10772323608398438,1433,1093,0.7627355198883461,112.0,success,True,92.87560902853733,11.118468695775347
machines,7,3,70003,8,7,2.0,0.1666703224182129,3410,3206,0.9401759530791789,91.0,success,0.04700207710266113,479,465,0.9707724425887265,91.0,success,True,85.95307917888563,3.5460203610613723
machines,7,4,70004,8,7,2.0,71.08599042892456,66848,43467,0.6502363571086645,52.0,success,31.329264640808105,14038,4686,0.3338082347912808,52.0,success,True,79.0001196744854,2.2689964556758575
machines,8,0,80000,8,8,2.0,11.404064178466797,103881,89933,0.8657309806413107,83.0,success,1.1402044296264648,5161,4593,0.8899438093392753,83.0,success,True,95.03181525014199,10.001771508818651
machines,8,1,80001,8,8,2.0,0.9242885112762451,5401,4835,0.89520459174227,84.0,success,0.060971975326538086,164,148,0.9024390243902439,84.0,success,True,96.96352527309757,15.15923514575635
machines,8,2,80002,8,8,2.0,13.790049314498901,79902,71627,0.8964356336512227,80.0,success,2.6807684898376465,6677,6145,0.9203234985772053,80.0,success,True,91.64351330379715,5.144065728456118
machines,8,3,80003,8,8,2.0,15.683191537857056,121577,107310,0.8826505013283763,72.0,success,0.4036710262298584,818,715,0.8740831295843521,72.0,success,True,99.32717537034142,38.851417413660826
machines,8,4,80004,8,8,2.0,74.42769050598145,77921,63719,0.8177384787156222,76.0,success,0.018524646759033203,104,101,0.9711538461538461,76.0,success,True,99.8665314870189,4017.7657082550386
machines,9,0,90000,8,9,2.0,35.37749195098877,175541,138473,0.7888356566272267,60.0,success,4.340073108673096,1503,874,0.5815036593479708,60.0,success,True,99.14378976991131,8.151358529028291
machines,9,1,90001,8,9,2.0,52.11492300033569,139596,129517,0.9277987907962979,63.0,success,6.843963861465454,13948,13331,0.9557642672784629,63.0,success,True,90.0083096936875,7.614727963975055
machines,9,2,90002,8,9,2.0,54.087056159973145,48227,32023,0.6640056399941942,60.0,success,28.039417028427124,9035,3637,0.40254565578306584,60.0,success,True,81.26568105003422,1.92896507459974
machines,9,3,90003,8,9,2.0,91.5003936290741,23442,16285,0.69469328555584,72.0,success,86.11269783973694,5072,1899,0.37440851735015773,72.0,success,True,78.3636208514632,1.0625656369443228
machines,9,4,90004,8,9,2.0,10.559178590774536,114029,94435,0.8281665190434012,80.0,success,0.01702094078063965,72,69,0.9583333333333334,80.0,success,True,99.93685816765911,620.3639814542449
machines,10,0,100000,8,10,2.0,17.99537706375122,20986,18715,0.8917849995234919,85.0,success,2.307464122772217,1773,1579,0.8905809362662155,85.0,success,True,91.55151053083009,7.79876787082234
machines,10,1,100001,8,10,2.0,21.97247624397278,13195,10633,0.8058355437665783,120.0,success,0.5261185169219971,108,77,0.7129629629629629,120.0,success,True,99.18150814702538,41.76335851572098
machines,10,2,100002,8,10,2.0,2019.542500257492,189398,159688,0.843134563194965,90.0,success,1276.7755205631256,29405,20004,0.6802924672674715,90.0,success,True,84.47449286687294,1.5817522091641973
machines,10,3,100003,8,10,2.0,5.477306365966797,80991,75073,0.9269301527330197,50.0,success,0.9581446647644043,10488,9987,0.9522311212814645,50.0,success,True,87.05041300885283,5.716575552099534
machines,10,4,100004,8,10,2.0,38.0092670917511,124469,88132,0.7080638552571323,42.0,success,0.020000219345092773,16,16,1.0,42.0,success,True,99.98714539363215,1900.4425119506002
