parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,match_makespan,node_reduction_pct,speedup
budget,2.4,1,24001,8,4,2.4,0.027878761291503906,474,452,0.9535864978902954,220.0,success,0.0149993896484375,12,12,1.0,220.0,success,True,97.46835443037975,1.8586597151576805
budget,2.4,2,24002,8,4,2.4,11.275259971618652,77336,64088,0.8286955622219924,108.0,success,1.647972583770752,3292,2518,0.7648845686512759,108.0,success,True,95.7432502327506,6.841897785592739
budget,2.4,3,24003,8,4,2.4,0.0542294979095459,697,529,0.7589670014347202,192.0,success,0.04000091552734375,247,186,0.7530364372469636,192.0,success,True,64.56241032998565,1.3557064180812513
budget,2.4,4,24004,8,4,2.4,18.533670902252197,135278,119750,0.8852141515989296,135.0,success,15.930436134338379,76233,67137,0.8806815945850223,135.0,success,True,43.64715622643741,1.1634126489671235
budget,2.6,0,26000,8,4,2.6,0.03701210021972656,673,647,0.9613670133729569,204.0,success,0.020005464553833008,18,18,1.0,204.0,success,True,97.32540861812778,1.850099512567186
budget,2.6,1,26001,8,4,2.6,0.22326970100402832,4852,4601,0.9482687551525144,150.0,success,0.03989982604980469,397,367,0.924433249370277,150.0,success,True,91.81780708985985,5.595756250298772
budget,2.6,2,26002,8,4,2.6,3.1212263107299805,1335,579,0.4337078651685393,357.0,success,0.02199864387512207,22,22,1.0,357.0,success,True,98.35205992509364,141.88266915215294
budget,2.6,3,26003,8,4,2.6,0.156416654586792,3091,2686,0.8689744419281786,162.0,success,0.018999338150024414,78,74,0.9487179487179487,162.0,success,True,97.47654480750566,8.232742285635407
budget,2.6,4,26004,8,4,2.6,34.13989758491516,222069,197123,0.8876655453935488,100.0,success,9.29557752609253,17072,14549,0.8522141518275539,100.0,success,True,92.3122993303883,3.6727032278613185
budget,2.8,0,28000,8,4,2.8,1.3750278949737549,6928,5514,0.7959006928406467,144.0,success,0.18199944496154785,201,106,0.527363184079602,144.0,success,True,97.09872979214781,7.555121364596829
