parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,8.0,1,80001,8,4,8.0,0.06200909614562988,0,0,0.0,600.0,success,False,0,0.1480255126953125,0,0,0.0,600.0,success,False,0,True,,
budget,8.0,2,80002,8,4,8.0,0.03200817108154297,0,0,0.0,608.0,success,False,0,0.10501718521118164,0,0,0.0,608.0,success,False,0,True,,
budget,8.0,3,80003,8,4,8.0,0.03600573539733887,0,0,0.0,540.0,success,False,0,0.11901736259460449,0,0,0.0,540.0,success,False,0,True,,
budget,8.0,4,80004,8,4,8.0,0.03500699996948242,0,0,0.0,532.0,success,False,0,0.09901642799377441,0,0,0.0,532.0,success,False,0,True,,
budget,8.5,0,85000,8,4,8.5,0.056009769439697266,0,0,0.0,852.0,success,False,0,0.3040635585784912,0,0,0.0,852.0,success,False,0,True,,
budget,8.5,1,85001,8,4,8.5,0.04900860786437988,0,0,0.0,486.0,success,False,0,0.18003034591674805,0,0,0.0,486.0,success,False,0,True,,
budget,8.5,2,85002,8,4,8.5,0.052008867263793945,0,0,0.0,705.0,success,False,0,0.21753931045532227,0,0,0.0,705.0,success,False,0,True,,
budget,8.5,3,85003,8,4,8.5,0.055010080337524414,0,0,0.0,792.0,success,False,0,0.21703195571899414,0,0,0.0,792.0,success,False,0,True,,
budget,8.5,4,85004,8,4,8.5,0.05300760269165039,0,0,0.0,490.0,success,False,0,0.1215367317199707,0,0,0.0,490.0,success,False,0,True,,
budget,9.0,0,90000,8,4,9.0,0.03800773620605469,0,0,0.0,520.0,success,False,0,0.1480255126953125,0,0,0.0,520.0,success,False,0,True,,
budget,9.0,1,90001,8,4,9.0,0.0880136489868164,0,0,0.0,585.0,success,False,0,0.285552978515625,0,0,0.0,585.0,success,False,0,True,,
budget,9.0,2,90002,8,4,9.0,0.06300830841064453,0,0,0.0,480.0,success,False,0,0.2155444622039795,0,0,0.0,480.0,success,False,0,True,,
budget,9.0,3,90003,8,4,9.0,0.06352472305297852,0,0,0.0,738.0,success,False,0,0.1680278778076172,0,0,0.0,738.0,success,False,0,True,,
budget,9.0,4,90004,8,4,9.0,0.026004314422607422,0,0,0.0,720.0,success,False,0,0.07801032066345215,0,0,0.0,720.0,success,False,0,True,,
