parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup,root_solved_skipped,ceiling_timeout,maxlpt_timeout
jobs,20.0,0,200000,20,10,2.5,4160.190323352814,12643,0,0.0,236.0,success,False,0,3601.1553118228912,17708,0,0.0,240.0,success,False,0,False,-40.061694218144424,1.1552376843327374,0,True,True
